logFC	PValue	gene	cko	con
0.8842416561891532	0.31230812672779446	Gm37967	6	12
-0.02847437357524875	1	Gm7265	57	60
0.4763260851732426	0.5729812249103873	Gm37241	8	12
-0.2324575699851437	0.7428690089992055	Gm37969	23	21
-0.0566571803576954	0.9472158897308872	Gm38381	93	96
-0.8681314207410045	0.43635256655261495	Gm37266	12	7
-0.0197253721628924	0.9671415235171242	A930004J17Rik	237	251
-0.3218201060901974	0.8745086058501831	Gm37264	14	12
-2.758918626057988	0.09229865097614386	Gm37265	7	1
-0.5545372923541129	0.6982241617383441	Gm37844	11	8
0.18439251463939985	0.71457310713411	Gm37674	59	72
0.9660645831594612	0.2130027144438376	Gm37673	9	19
-0.16060995430478442	0.8399991688268194	Gm37672	25	24
-0.362804705676324	0.5906684315197892	Gm37786	18	15
-1.2457119609549323	0.3234517393007935	Gm36638	9	4
0.5848894818980717	0.5098457419219871	A130048G24Rik	13	21
0.22725074543243565	0.6691860744935332	Thap6	70	88
-1.3065058556559372	0.1832392186975093	Gm38021	14	6
-0.7439045025701303	0.5466142908413423	Gm37079	11	7
-0.5686335280953285	0.23101824419843	Gm37899	123	89
0.00435924084049307	1	Gm37077	26	28
0.05475637535621903	0.9999999999999994	Gm38377	26	29
-0.5144647985101648	0.4269364286037795	Gm38380	24	18
-1.2886218682472943	0.3885271152327972	Gm38379	7	3
0.20098888307046775	0.9032841851657576	Gm37436	17	21
0.102993543243849	0.9999999999999982	Gm37105	13	15
1.0451502480629422	0.3234517393007935	Gm37780	4	9
1.0150292428472265	0.14254749039178208	Dchs2	11	24
0.20708320803294103	0.6294800719911702	Pcdhac2	355	440
-0.4185969711747914	0.841170611441232	Gm37777	10	8
0.8842416561891532	0.31230812672779446	Gm38312	6	12
-0.4185969711747914	0.841170611441232	Gm37618	10	8
0.27298052153782876	0.7317762769185248	Gm37936	10	13
0.5643186697142566	0.6241398551671058	Gm32444	5	8
0.5643186697142566	0.6241398551671058	Gm37342	5	8
-0.678764210524987	0.5729812249103873	Gm38262	12	8
-0.3895893044492717	0.5573192380447015	1700016A09Rik	22	18
0.3588036883647697	0.3898239463580654	Pcdhga11	873	1202
0.24293910344523892	0.7456255523990214	5830444F18Rik	11	14
-0.1020802574354342	0.927290301732774	Gm37602	28	28
0.17611471624413955	0.6863697993789845	Pcdhgb2	305	370
-0.00935097303881535	0.9999999999999988	Gm37598	15	16
0.8714146488906471	0.5433303771991781	Gm37058	3	6
-0.2642279956006837	0.5324068016424297	Gm7694	594	531
0.7535418481679453	0.3123035041286282	Gm37258	11	20
-1.4574917814469852	0.153584596199261	Gm37183	13	5
0.08862954666460736	0.9999999999999976	Gm38162	7	8
0.5954552957647911	0.31453711503316634	Gm38253	24	39
0.1569179755954083	0.9999999999999988	Gm37625	5	6
0.6659146021114989	0.43635256655261495	Gm37240	7	12
-0.5352341118608586	0.4103559557268994	5430420F09Rik	23	17
0.4703791640266097	0.775535270148748	Gm37795	4	6
0.6484216485676382	0.3716389131727361	Gm37814	16	27
-0.10073766355141012	1	Pdcd5-ps	7	7
0.25599993658209164	0.8292796411748015	Gm9694	7	9
0.10830640744640196	1	Gm38037	19	22
-0.6868049880625693	0.13357161941009024	Gm38036	153	102
-5.884169306975709	0.02267682373120775	Gm37082	7	0
0.20951937588641567	0.6359627298294006	C130023A14Rik	149	185
-0.10239966788180674	0.8679081551784659	Gm37084	94	94
-0.7728831878858421	0.35265337006231584	Gm37637	16	10
0.3521941445588549	0.6982241617383441	Gm37639	8	11
2.3489998286306446	0.1506911512460901	Gm37634	1	6
0.07794081239515421	0.8496244493927635	Norad	12517	14185
-0.10162876573773716	0.9999999999999988	Gm37137	14	14
-0.3209351066026922	0.5270050480950917	Gm37139	71	61
-1.4357464837999496	0.01833224327780112	Gm3807	38	15
-1.07029481416964	0.5433303771991781	Gm37811	6	3
1.6581960818659467	0.02610533082128214	Gm2453	7	24
-0.7439045025701303	0.5466142908413423	Gm20731	11	7
-0.09283500413594538	0.8217526315963088	Pcdhgc3	5930	5970
-0.7439045025701303	0.5466142908413423	Gm37726	11	7
1.0561474967465418	0.18913080750050773	Gm37154	8	18
-0.3479641817859248	0.6058066495714409	Gm38115	19	16
-1.6457535762292823	0.1918508397837071	Gm38114	9	3
-0.6079641813908089	0.6775282111079604	Gm38116	10	7
0.5558025339518549	0.4719947991899544	Gm38111	12	19
-0.10211049961687069	0.931030145325436	Gm37018	30	30
-0.4921268299160121	0.34242314790182715	Gm37019	59	45
0.08145485139048218	1	Gm37943	22	25
-0.5858865263270363	0.3267836142858645	9430034N14Rik	42	30
0.8056301834262407	0.22176920695410013	Gm33366	17	32
2.7564005227494928	0.05663032568809752	Gm37349	1	8
-0.33998403774238994	0.8677252872474893	E430014B02Rik	13	11
0.0192266415850569	0.9704446907060824	Zc3h11a	352	383
-0.6702531988952903	0.775535270148748	4930456G14Rik	6	4
-0.08999615926835844	0.8508043745008196	A330074H02Rik	230	232
-1.078168769911201	0.4391010146339904	Gm17244	8	4
0.6884126479294406	0.5884813286060379	Gm37900	4	7
-0.25287185352564134	0.715250647488022	2900002M20Rik	20	18
0.04159399626176049	1	4933417C20Rik	19	21
-0.3776915916260247	0.3806250548679619	Gm4430	426	352
-0.29032618048966646	0.9999999999999976	Gm37548	8	7
-0.0409176692567697	1	Gm8797	23	24
-0.02567820756637556	0.9599501258898572	Pcdhgb1	329	347
0.03940243257813402	0.96126969671482	Gm37124	58	64
0.24798969013141653	0.6875524858497014	Gm37123	29	37
0.21635250386328755	0.6295731504049196	Gm37305	198	247
5.783431643424294	0.02267682373120775	Gm37306	0	7
0.3113766636365932	0.5906165599866734	Gm37309	30	40
-0.18433928481343387	0.817901984671232	Gm37310	36	34
-0.3784466699227279	0.433662447006197	Gm37311	86	71
-0.26850216131738064	0.9999999999999964	Gm37200	9	8
-0.20848488314795616	0.7782817798210832	Gm37902	28	26
0.38238492734760177	0.4298220956089067	Pcdhgb8	80	112
0.39252878379884176	0.6449528989823541	Gm38124	17	24
-0.4419312213353845	0.4786430447379262	Gm38120	38	30
0.26231151851079126	0.5320216610781142	Pcdhgb6	761	980
0.2889793872229776	0.5418646999280257	Pcdha5	125	164
-0.3321923941791168	0.6186391308789453	Gm37558	27	23
0.03455614365771247	0.9999999999999962	Gm37559	10	11
0.3226401704037602	0.5604806037061206	4833445I07Rik	32	43
-0.01505013961113282	1	Gm37584	80	85
0.7316890596317409	0.4809550380879096	Gm37391	5	9
-1.6457535762292823	0.1918508397837071	Gm37978	9	3
-0.1919832085294082	0.8048753780646637	Gm37303	33	31
-0.932856790189472	0.4809550380879096	Gm37979	9	5
0.1592870375560953	0.999999999999999	Gm2238	15	18
0.2248748112494076	0.6324233081080881	Pcdhga1	153	192
0.22825966447667265	0.663969942291392	Gm37745	62	78
-0.05924609026664329	1	AA914427	33	34
-0.03521690376371947	0.9999999999999996	F830112A20Rik	21	22
-1.8440522702503903	0.21713778948430504	C130012C08Rik	7	2
0.15868808427210015	0.8600571879574911	Gm38148	10	12
0.06706010313491326	1	Gm38147	24	27
0.5149419879471644	0.5906684315197892	Gm38146	13	20
0.6884126479294406	0.5884813286060379	Gm38150	4	7
0.788458202651947	0.12738720487494626	Gm37090	35	65
5.783431643424294	0.02267682373120775	Gm37092	0	7
-0.10073766355141012	1	Gm37646	7	7
0.11107357706274676	0.9252564640190056	Gm37643	25	29
-0.4758106203631052	0.7317762769185248	Gm37642	13	10
-0.1015596598622737	1	Gm37331	13	13
-0.8832795233787011	0.2580925118578099	Gm38286	19	11
-0.8820694195269595	0.1526727038357708	Gm37248	31	18
-0.28090705558375484	0.6804904057944432	Gm38287	17	15
-1.2426079306283475	0.1085390125456159	Gm37733	20	9
-1.354244733318567	0.06526874315436128	Gm37159	24	10
-0.25948601386657805	0.6328182072783061	Gm36527	58	52
0.25599993658209164	0.8292796411748015	Gm38092	7	9
-0.5545372923541129	0.6982241617383441	Gm37519	11	8
-0.101828934474876	0.8995152470641086	Gm37521	18	18
0.564061398667816	0.25339011087121577	Pcdhac1	68	108
-0.9228393301801464	0.2647251794877183	Gm37914	16	9
-0.2677743715264239	0.6547034204924436	Gm37277	46	41
-0.8259976652936397	0.5162923166619419	3110080O07Rik	10	6
0.04933737348189163	0.9999999999999996	Gm37274	45	50
0.2163675619381396	0.841170611441232	Gm5850	8	10
-0.5152383758621809	0.4096686646157977	Gm38235	32	24
0.4793568151037087	0.5573192380447015	Gm37802	16	24
0.26185622517382257	0.5622805167750363	BC037039	160	206
0.3718956460975116	0.39166366672067887	Pcdha12	267	371
-0.04698421898260292	0.927403616641844	Gm38357	102	106
-0.9568252057133284	0.2124481949088001	Gm38359	20	11
-0.4914874929960462	0.4558923451450708	Gm37995	21	16
0.03202327941504561	0.9493021855173784	Pcdhga2	358	393
-2.758918626057988	0.09229865097614386	Gm29771	7	1
-0.05650795171841188	1	Gm37052	31	32
0.11758939052624418	0.9999999999999976	Gm10723	6	7
-0.2927333242982789	0.6667830821768465	Gm37593	16	14
0.60939727691504	0.4558923451450708	Gm38157	14	23
0.3197874702788793	0.4855581936229916	Gm37238	94	126
-0.3634921250082974	0.58410474260008	Gm37179	24	20
0.6884126479294406	0.5884813286060379	Gm37180	4	7
2.1749460388282382	0.02095211059049929	Gm37176	3	15
0.5106830089880334	0.5425667863554077	Gm37581	15	23
0.22385090432488927	0.682672024906397	Gm15853	59	74
0.30878289412951093	0.7161160098566257	Gm37931	9	12
-0.4370045210535138	0.5037385333691178	Gm37537	24	19
0.27446998579479054	0.7508694479554887	Gm37536	20	26
-0.08338096298517625	0.85958872665706	Gm37534	225	228
2.034886325165649	0.02307085351080583	Gm20754	4	18
1.3309329729779618	0.1708704186007746	6720464F23Rik	4	11
-0.747718594372678	0.17679687021623314	Gm36995	47	30
-3.116050334039976	0.03486660178352716	Pcdha1	9	1
-0.3573980281298297	0.9999999999999988	Gm37132	6	5
-0.421509864120552	0.5267800197424788	Gm36948	20	16
-0.3759174599812672	0.571136298775435	Gm37247	23	19
-1.6621740583361868	0.08393199493250274	Gm38245	15	5
0.1933705209303073	0.6475802384880522	Pcdhga7	426	523
-0.3573980281298297	0.9999999999999988	Gm37696	6	5
-0.8252354752943029	0.15782111195983406	5930409G06Rik	43	26
0.9344149259284782	0.14259365687625236	Gm37999	17	35
1.836175024263222	0.1436852213063791	Gm20162	2	8
-0.8784064326670175	0.07571317041658081	Gm10657	84	49
-1.0829516000468826	0.36610888272230424	Gm37411	10	5
-2.3871881201833842	0.00607287558452783	Gm37409	20	4
-0.5446663146315917	0.5368931485390214	Gm37407	15	11
0.2163675619381396	0.841170611441232	9330121J05Rik	8	10
0.21786942042442756	0.8995152470641086	Gm38374	16	20
-0.3895893044492717	0.5573192380447015	Gm38376	22	18
-1.871805496629666	0.00820426147912179	Gm38375	31	9
0.1867101934595276	0.7034905147928067	Gm38372	81	99
0.126442877282769	0.8676092221257521	1110025M09Rik	29	34
1.466656181137573	0.05801000818934845	9430087J23Rik	7	21
0.6516018930827131	0.43787506118489605	Gm37262	13	22
0.18751502555926117	0.6757074540365635	A730089K16Rik	202	247
-0.33753584236382705	0.5060674386404224	Gm4430	73	62
-2.5542891663143994	0.00696616276027383	Gm37666	17	3
-0.101384177521609	1	Gm38217	11	11
1.4287743301443736	0.3258686520559293	Gm38215	2	6
-0.8304490395466112	0.3274131952819905	Gm38220	15	9
-0.4533777374379183	0.48873637296306077	8030445P17Rik	23	18
0.23953087560436123	0.5851495968008035	Pcdhga5	269	341
-0.5968718524498302	0.2776895538354271	Gm38067	55	39
-0.5083596643924974	0.8150529446060344	C630004M23Rik	8	6
-0.1021906872187223	0.9414758046519636	Gm37115	37	37
0.7199662951078994	0.4026388142351169	Gm37116	9	16
-0.07714632648221127	0.8681607729494619	Pcdhgb4	282	287
0.30878289412951093	0.7161160098566257	Gm38365	9	12
-0.7941095721880923	0.14492476708733087	Gm37352	55	34
-0.8259976652936397	0.5162923166619419	Gm37949	10	6
-0.7653135991457403	0.6241398551671058	1700018A14Rik	8	5
-0.7087792197972738	0.25594569625158914	Gm38366	29	19
0.1419731021974927	0.8607830711198613	Gm38391	27	32
-0.4854602586898775	0.5742586477580731	Gm3081	17	13
2.7564005227494928	0.05663032568809752	Gm37357	1	8
-1.07029481416964	0.5433303771991781	Gm37242	6	3
0.24293910344523892	0.7456255523990214	3110062G12Rik	11	14
0.7489069449259256	0.1979967211697356	Gm37706	26	47
0.3200267175830403	0.4912983972019458	Gm37206	91	122
2.567033312533475	0.09229865097614386	Gm37205	1	7
-0.40470585682407584	0.5425667863554077	Gm37204	21	17
-0.10239820627209158	0.8666500772244341	2900037B21Rik	93	93
0.6781163217990529	0.30990857408972977	Gm37621	18	31
0.24495489281689703	0.5696801156471668	Pcdhga4	301	383
-0.3853773978758129	0.4614362042581512	Gm37529	56	46
-0.5144647985101648	0.4269364286037795	Gm37531	24	18
0.0577282498552644	0.9401878255043982	Gm38020	34	38
-0.1015596598622737	1	Gm42568	13	13
-0.40846705673968614	0.5312781689758898	6820402A03Rik	26	21
0.17349322204493908	0.7286739629314009	Pcdha6	109	132
0.06719136375217936	0.947145809640204	Tstd1	40	45
0.33251068475919976	0.5766615319563602	Gm2136	34	46
-0.1828986859008964	0.7280727743121286	4933431K14Rik	92	87
0.6614008338282943	0.2117597831219816	2700078F05Rik	40	68
0.4703791640266097	0.775535270148748	Gm30074	4	6
0.4783422564952038	0.556403055150941	Gm17530	12	18
0.5558025339518549	0.4719947991899544	Gm37651	12	19
-0.00940110685547249	0.9999999999999996	Gm37653	45	48
-0.5958651671759114	0.24732776806197548	1700001G17Rik	62	44
-0.26850216131738064	0.9999999999999964	Gm38236	9	8
1.0451502480629422	0.3234517393007935	Gm38243	4	9
0.2928646323576278	0.4989656479298323	Pcdhgb5	279	367
0.04159399626176049	1	Gm6934	19	21
-0.31877114745424096	0.9999999999999976	Gm37805	7	6
-0.05340000599080764	1	Gm37285	29	30
-0.04984190057810107	0.9999999999999994	Gm37861	27	28
-1.5466957714694625	0.04369299067865143	Gm37860	22	8
0.11310829731226144	0.8140905194186587	Pcdha9	155	180
1.089448132793478	0.3885271152327972	Gm36933	3	7
-0.19407902427888787	0.7791341811139293	2900035J10Rik	16	15
0.7750200391197709	0.2185877394709708	Gm36931	19	35
0.02479792557491688	0.9647212484602894	Gm37524	65	71
-0.315195341414171	0.6386051489074714	Gm37522	29	25
0.0664114196438353	0.9999999999999964	Gm35025	8	9
0.00914432839401056	0.9872078141033416	Pcdhga6	410	443
-0.03819333301733352	0.9999999999999996	Pcdha8	22	23
-1.1626294172095375	0.12550663881544782	Gm37062	21	10
-0.05340000599080764	1	Gm37063	29	30
-0.4986069186165087	0.4316248429913134	Gm37060	29	22
2.0762917388088473	0.0303481479751617	Gm38004	3	14
-0.5083596643924974	0.8150529446060344	Gm38009	8	6
-0.5817786293253003	0.6167424989478617	D430013B06Rik	14	10
5.783431643424294	0.02267682373120775	6030460B20Rik	0	7
2.1535015564750104	0.06233884343355862	Gm7899	2	10
-0.461459005695715	0.491633947063119	Gm38177	18	14
-5.665842252898054	0.04096458480476239	Gm32950	6	0
0.10642571481212136	0.8208499456095911	Gm37608	263	304
0.25800130548310185	0.8909304598093474	Gm37613	14	18
1.089448132793478	0.3885271152327972	Gm37612	3	7
0.37030208812393345	0.510479630924816	Gm37607	36	50
-0.07312987351173118	0.8947219231740368	Gm19026	146	149
0.04882437089440793	0.9999999999999962	Gm37809	9	10
0.08083005035188993	0.8779306846927853	Gm37606	118	134
0.30183354989252226	0.5988696722226766	Gm37249	37	49
-0.4956097450292819	0.44266021435358655	Gm37415	25	19
-2.0560156254368884	0.06376467809523387	9630010A21Rik	12	3
0.5648142575211519	0.2721147698048127	Gm37420	39	62
-0.32367775683884165	0.6251051171273727	Gm37452	35	30
-0.2114903383316156	0.7804159876211029	Gm37008	41	38
-0.2256110956924831	0.9999999999999966	Gm37941	12	11
0.4471943523464733	0.301343111857411	Pcdhga8	250	366
0.4013376505214711	0.5077683832551433	Gm30238	31	44
-0.27046694506978664	0.6930438383436723	Gm37940	18	16
0.10546671708785836	0.8365426831878134	Gm37499	116	134
-0.10053267434489474	0.8156087320506422	Tigd5	726	727
0.5169394303241203	0.3745911918525433	Gm38071	26	40
-3.1916172184100646	0.00159793251009649	Gm5841	18	2
-0.06485061832354572	1	Gm37895	38	39
-2.033640787188647	0.1436852213063791	B230112G18Rik	8	2
2.7564005227494928	0.05663032568809752	Gm37894	1	8
-0.186737798901147	0.8137627929507447	Gm37893	35	33
-0.3737794290727762	0.5673415617066488	Gm36963	29	24
0.6884126479294406	0.5884813286060379	Gm36964	4	7
-0.5291754087815269	0.39086633063799503	Gm37186	35	26
1.8662483145707385	0.03229223857469927	Gm38227	4	16
0.18081186382527703	0.7775094965253269	Gm38228	46	56
6.1401692435577955	0.00724341375080318	Gm37345	0	9
-0.3461735423982514	0.5982807166329243	Gm37120	32	27
-1.3364326382112048	0.09181230591856077	Gm38214	19	8
-0.4205343740172039	0.6517439195374884	Gm37678	15	12
0.6276285345013621	0.4026388142351169	Gm37466	9	15
-0.3573980281298297	0.9999999999999988	BC055308	6	5
-0.4003566047228976	0.5331442282294404	Gm37677	32	26
0.1196917974441336	0.8105429934037582	Gm20045	84	98
0.28781691437533474	0.8043191653353702	Gm37447	16	21
-0.6702531988952903	0.775535270148748	4833421G17Rik	6	4
-0.7439045025701303	0.5466142908413423	Gm38026	11	7
0.5166469520868866	0.30638224983347023	Gm38336	54	83
-0.4854602586898775	0.5742586477580731	Gm32391	17	13
3.333685578196384	0.00839028164338931	Gm37363	1	12
-2.5542891663143994	0.00696616276027383	4833412K13Rik	17	3
0.5643186697142566	0.6241398551671058	Gm37212	5	8
0.18465095351512323	0.8512988623058486	Gm37211	9	11
-0.26850216131738064	0.9999999999999964	Gm5851	9	8
0.6884126479294406	0.5884813286060379	Gm37773	4	7
-1.2457119609549323	0.3234517393007935	2900092N22Rik	9	4
-0.5545372923541129	0.6982241617383441	Gm37776	11	8
1.836175024263222	0.1436852213063791	Gm37772	2	8
-0.575725082207484	0.7976137681669025	Gm37563	7	5
1.089448132793478	0.3885271152327972	Gm37562	3	7
0.0664114196438353	0.9999999999999964	Gm37564	8	9
-5.884169306975709	0.02267682373120775	Gm6525	7	0
-0.3121290269926206	0.6449528989823541	Gm37566	22	19
0.11909123297789864	0.9999999999999994	Gm38125	18	21
0.6566531214224591	0.4277140205528258	Gm37954	10	17
-0.077232218002768	0.8643222867242358	Pcdhgb7	396	403
-0.20752766882446885	0.9999999999999982	Gm37023	14	13
0.8714146488906471	0.5433303771991781	Gm37317	3	6
0.1569179755954083	0.9999999999999988	A330015K06Rik	5	6
0.13775253487116018	0.9183669228708262	Gm37314	22	26
-0.7980252347873714	0.2092243844676923	Gm37880	26	16
-1.20920863576576	0.08906806544498022	Gm37879	26	12
-0.3573980281298297	0.9999999999999988	Gm37876	6	5
-0.9026708939744348	0.2324526728462367	Gm37292	21	12
-0.3121290269926206	0.6449528989823541	Gm37297	22	19
0.03231825341011092	1	Gm37296	51	56
-0.1453013538885389	0.7548228047213845	Gm37298	205	199
-2.0560156254368884	0.06376467809523387	Gm37485	12	3
-0.6824795536219745	0.29946990592126005	Gm37488	21	14
0.1569179755954083	0.9999999999999988	Gm37486	5	6
0.1498652093035823	0.8226155710166967	Gm36952	47	56
-0.17187680889926815	0.8179631388850206	Gm36955	21	20
0.5456338841205179	0.5267800197424788	Gm37140	14	22
-0.02159056804553888	0.9763871288629354	D130019J16Rik	104	110
0.00437363807371577	1	Pcdha2	91	98
0.5691223682082829	0.2776895538354271	Gm38104	37	59
0.4593046370987755	0.4700741387684117	Gm38248	23	34
0.19468741004092951	0.7445756583643263	Gm38250	48	59
-0.3614376783131984	0.8600571879574911	Gm37702	12	10
-0.3121290269926206	0.6449528989823541	Gm9916	22	19
0.1761449310601616	0.9999999999999988	Gm8850	14	17
0.30695660074226166	0.8150529446060344	Gm37820	6	8
-0.10044409337658668	1	Gm10472	6	6
-0.8130078086587573	0.2110324369815064	B230377A18Rik	23	14
0.39821757602652896	0.5331442282294404	Gm37632	24	34
1.836175024263222	0.1436852213063791	Gm37399	2	8
0.28211294002235676	0.7690865218593933	Gm37397	13	17
-0.4854602586898775	0.5742586477580731	Gm37986	17	13
0.451112871457447	0.571136298775435	Gm36638	17	25
-1.078168769911201	0.4391010146339904	Gm9134	8	4
0.4339311640711673	0.635154363726598	Gm37051	11	16
-0.19407902427888787	0.7791341811139293	Gm7292	16	15
0.04882437089440793	0.9999999999999962	Gm37589	9	10
1.9703928357221152	0.04399131061728773	Gm37588	3	13
0.26770129425510925	0.8114041610732275	Gm36858	17	22
-0.10113177139989636	1	Gm9442	9	9
-0.6400658654059134	0.2990894255273562	Pcdha4	32	22
0.24727671141042404	0.6606195293644112	Gm37174	40	51
0.8714146488906471	0.5433303771991781	Gm20172	3	6
0.19533130385038633	0.8805619940652026	Gm37747	13	16
-0.20337276069980947	0.7185817802716605	9430062P05Rik	59	55
-1.0829516000468826	0.36610888272230424	Gm37748	10	5
-0.4517783870126854	0.422126692171048	A530064N14Rik	51	40
1.4550649135923497	0.12308478052907224	Gm38299	4	12
0.23938162715831215	0.6385539641644389	Gm38300	56	71
-0.4749923464568807	0.446123117943605	Gm37460	35	27
0.5848894818980717	0.5098457419219871	Gm10862	13	21
-1.8406948326312456	0.0124954013757569	Gm38042	27	8
0.244565904966256	0.662663383992106	Gm38043	33	42
0.5149419879471644	0.5906684315197892	Gm5846	13	20
1.3204736349361497	0.01013049908154691	Gm4081	32	86
0.363969314445297	0.6667830821768465	Gm37911	13	18
-0.46859788681245507	0.4465804616189669	Gm37906	40	31
0.25599993658209164	0.8292796411748015	Gm37909	7	9
0.4562337558374353	0.3039488135704563	Pcdha7	150	221
0.6866288768765272	0.35483649351795216	Gm37320	15	26
0.08862954666460736	0.9999999999999976	Gm37321	7	8
-0.1015596598622737	1	Gm38285	13	13
-0.7238846365699938	0.3761800221531587	Gm10253	17	11
0.15997712166763436	0.7759589548449815	C130089K02Rik	35	42
-1.0055263058110209	0.07240267745124047	Gm36401	45	24
-0.24546394789805964	0.6389421923471754	Gm38077	74	67
0.1618842876767284	0.7012019963750832	Pcdhga3	507	609
0.6884126479294406	0.5884813286060379	Gm37689	4	7
-0.6549263969088732	0.30580853765958904	Gm37928	25	17
0.08989488568026899	0.912188541044042	Gm38082	49	56
-0.21254420977130103	0.7720330448199639	Gm37510	27	25
1.1416037251611482	0.206492439708772	Gm37509	5	12
0.2917179846487397	0.7428690089992055	Gm37553	19	25
-0.10044409337658668	1	Gm37033	6	6
-0.4566542882035757	0.4700741387684117	Gm37960	32	25
-0.4220973489840656	0.5178966655485299	Gm37962	25	20
-0.06680881853100772	0.9093258098584552	Gm37254	80	82
1.4287743301443736	0.3258686520559293	Gm37959	2	6
-0.4835540194480497	0.44500573701190393	Gm37964	30	23
-0.8076889179959913	0.142852223875889	Gm37963	49	30
-0.4578693715333982	0.8292796411748015	Gm38010	9	7
0.30878289412951093	0.7161160098566257	Gm38014	9	12
-0.7439045025701303	0.5466142908413423	Gm37067	11	7
0.2857625584646125	0.6370844009107052	E230020A03Rik	42	55
0.21736648529375585	0.8745086058501831	A430027C01Rik	12	15
1.61503574126432	0.04511746514519366	Gm37423	6	20
2.1123466026223	0.01649288123241955	Gm33051	4	19
0.6223457698827722	0.2779374314181173	Gm37827	29	48
-0.6702531988952903	0.775535270148748	Gm37661	6	4
-1.1528914340592322	0.10837869684374526	Gm37660	25	12
0.5469299667996762	0.39653883496403314	Gm37663	21	33
-1.2886218682472943	0.3885271152327972	Gm10305	7	3
0.11758939052624418	0.9999999999999976	Gm5837	6	7
-1.5042008756128713	0.04281416376839383	Gm37736	24	9
-0.7283255923284547	0.18495442286835717	Gm37738	51	33
0.2868700888297515	0.5878780790016724	A430027H14Rik	58	76
0.00435924084049307	1	Gm9884	26	28
0.4230753313952395	0.5961650281059049	Gm37161	9	13
0.9237886259864212	0.11002855823189672	Gm37333	24	49
-0.1012704389630028	1	Gm37334	10	10
-0.05168312291970824	1	Gm43858	28	29
0.3309038728699975	0.5576209862836751	Gm43857	37	50
0.47432699065974593	0.6532242711363183	Mir7227	6	9
0.1443570243792112	0.9999999999999988	Gm43054	16	19
-1.8440522702503903	0.21713778948430504	Gm43010	7	2
-0.3573980281298297	0.9999999999999988	F830115B05Rik	6	5
-0.6702531988952903	0.775535270148748	Gm43145	6	4
0.18163946199188083	0.664346975016844	B230334C09Rik	620	755
-0.7653135991457403	0.6241398551671058	Gm42922	8	5
-3.266145143897387	0.02156654828628966	Gm42449	10	1
0.30695660074226166	0.8150529446060344	Gm6394	6	8
-2.2011839782323785	0.09471684252109586	Gm42448	9	2
0.24293910344523892	0.7456255523990214	Gm42675	11	14
-0.6702531988952903	0.775535270148748	Gm43774	6	4
0.8234893421188526	0.2580925118578099	Gm42939	11	21
0.5643186697142566	0.6241398551671058	Gm43290	5	8
0.3749514594982392	0.7976137681669025	Gm43712	5	7
-0.1012704389630028	1	Gm43267	10	10
-0.8548167009398505	0.11717604095668677	Gm43062	54	32
0.3749514594982392	0.7976137681669025	Gm42777	5	7
0.24415716058368217	0.7654067067414201	Gm42636	22	28
0.34159340346462996	0.7456255523990214	5430427N15Rik	11	15
-0.4956097450292819	0.44266021435358655	Gm42815	25	19
1.1951063903572463	0.23594990664128437	Gm42941	4	10
-0.00935097303881535	0.9999999999999988	Gm42946	15	16
-0.932856790189472	0.4809550380879096	Rps4x-ps	9	5
2.6336514200625736	0.01183242724656218	Gm43133	2	14
0.08353995194688699	0.932753890603557	Gm43421	29	33
1.4287743301443736	0.3258686520559293	Gm42503	2	6
-1.2188919212262042	0.2759988223585209	Gm42484	11	5
-1.078168769911201	0.4391010146339904	4933437G19Rik	8	4
-0.5545372923541129	0.6982241617383441	Gm43138	11	8
-0.7653135991457403	0.6241398551671058	Gm42696	8	5
1.836175024263222	0.1436852213063791	Gm43106	2	8
-1.1573310896256053	0.1163018781224691	Gm43162	23	11
0.25599993658209164	0.8292796411748015	Gm42462	7	9
-0.10073766355141012	1	C130075A20Rik	7	7
0.877779858145458	0.4391010146339904	Gm42937	4	8
-0.7774989872466301	0.1888664216690013	Gm43073	40	25
2.003545414180706	0.09471684252109586	Mir677	2	9
0.30695660074226166	0.8150529446060344	Mir691	6	8
-0.7317347716196047	0.49184868286542727	Gm43511	14	9
-0.10162876573773716	0.9999999999999988	Gm42984	14	14
-0.2927333242982789	0.6667830821768465	Gm43573	16	14
-0.17932617119101416	0.8043191653353702	Gm42783	19	18
0.5159172702115423	0.34242314790182715	Gm5869	41	63
0.20089174793528664	0.7011804902282142	Gm42979	64	79
-1.5257998484272224	0.05801000818934845	Gm42481	19	7
2.6336514200625736	0.01183242724656218	Gm42967	2	14
0.1569179755954083	0.9999999999999988	Gm43182	5	6
0.3075064143596482	0.538922341576273	5830487J09Rik	79	105
-0.6079641813908089	0.6775282111079604	Gm42489	10	7
1.7319684578419994	0.09232620889671096	Gm42901	3	11
0.03455614365771247	0.9999999999999962	E030026E10Rik	10	11
-0.17932617119101416	0.8043191653353702	Gm43201	19	18
-6.241301014957696	0.00724341375080318	Mir7116	9	0
0.47432699065974593	0.6532242711363183	Gm42510	6	9
-0.08864585633099023	0.8379008828387631	3110039M20Rik	621	627
1.4287743301443736	0.3258686520559293	Gm43728	2	6
1.6468078140472044	0.21713778948430504	Gm9954	2	7
-0.20752766882446885	0.9999999999999982	Gm42544	14	13
0.1187121852743648	0.8745086058501831	Gm42639	12	14
1.1951063903572463	0.23594990664128437	Gm40332	4	10
0.13704020035850725	0.8677252872474893	Gm43387	11	13
-0.6370566052651269	0.4507550702901718	Gm42651	16	11
